id,name,abbr,team,pos,color,photo,gp,g,a,pts,plusMinus,pim,shots
8484185,Nick Lardis,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484185.png,28,5,3,8,-11,8,35
8482726,Samuel Helenius,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482726.png,41,4,4,8,-3,41,31
8479520,Brandon Duhaime,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479520.png,70,4,4,8,-2,66,56
8475714,Calle Jarnkrok,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475714.png,47,6,2,8,-9,8,39
8477406,Mattias Janmark,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477406.png,43,1,7,8,-8,22,24
8475760,Nick Bjugstad,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475760.png,48,6,2,8,-9,29,67
8482470,Ilya Solovyov,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482470.png,27,1,7,8,2,14,20
8478424,Jansen Harkins,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478424.png,42,3,5,8,-6,28,35
8478366,Frank Vatrano,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478366.png,44,4,4,8,-10,38,72
8482117,Lukas Reichel,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482117.png,21,3,4,7,-1,6,17
8484160,Nate Danielson,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484160.png,28,2,5,7,-7,4,31
8483513,Reid Schaefer,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483513.png,34,5,2,7,-8,13,28
8482758,Ville Koivunen,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482758.png,33,2,5,7,-5,10,32
8476474,Stefan Noesen,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476474.png,38,3,4,7,-12,33,52
8475188,Brayden McNabb,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475188.png,51,3,4,7,-6,20,63
8480990,Declan Chisholm,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480990.png,26,1,6,7,3,4,20
8476448,William Karlsson,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476448.png,14,4,3,7,-1,4,30
8479414,Nathan Bastian,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479414.png,33,6,1,7,4,21,23
8481237,Kyle MacLean,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481237.png,50,2,5,7,-5,38,37
8478399,Jonas Siegenthaler,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478399.png,69,0,7,7,-15,44,52
8479705,Jeffrey Viel,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479705.png,32,2,5,7,2,57,42
8484388,Daniil But,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484388.png,28,3,4,7,2,8,43
8482111,Justin Barron,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482111.png,42,0,7,7,-2,15,25
8477810,Joel Hanley,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477810.png,65,0,7,7,-3,44,40
8481030,Jack St. Ivany,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481030.png,17,0,7,7,7,6,16
8481556,John Beecher,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481556.png,32,3,3,6,-5,29,32
8480001,Urho Vaakanainen,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480001.png,33,0,6,6,0,14,22
8474567,Zach Bogosian,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474567.png,37,2,4,6,4,16,29
8482929,Emil Lilleberg,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482929.png,36,2,4,6,9,45,28
8480144,David Kampf,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480144.png,38,2,4,6,-12,10,36
8483497,Jani Nyman,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483497.png,26,4,2,6,-4,6,31
8476874,Olli Maatta,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476874.png,30,0,6,6,-7,4,22
8482172,Landon Slaggert,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482172.png,41,3,3,6,0,14,36
8482666,Scott Morrow,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482666.png,29,0,6,6,-5,4,24
8477454,Adam Erne,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477454.png,35,5,1,6,2,15,34
8480196,Jacob Bryson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480196.png,42,2,4,6,-5,10,17
8476867,Brendan Gaunce,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476867.png,25,2,4,6,-1,12,29
8483406,Taylor Ward,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483406.png,27,3,3,6,1,2,31
8479982,Conor Timmins,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479982.png,33,0,6,6,-11,16,33
8483425,Lian Bichsel,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483425.png,38,3,3,6,7,35,18
8476822,Luke Glendening,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476822.png,57,1,5,6,-10,6,39
8484177,Lenni Hameenaho,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484177.png,21,2,4,6,0,2,29
8484305,Zach Metsa,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484305.png,37,2,4,6,20,8,22
8479365,Trent Frederic,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479365.png,67,4,2,6,-16,58,65
8483771,Sandis Vilmanis,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483771.png,19,3,2,5,-1,4,15
8484321,Nikolas Matinpalo,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484321.png,37,0,5,5,2,10,24
8481122,Simon Benoit,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481122.png,62,0,5,5,-15,39,42
8481725,Elmer Soderblom,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481725.png,46,3,2,5,-6,12,54
8478476,Kyle Capobianco,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478476.png,31,2,3,5,0,8,17
8483468,Jiri Kulich,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483468.png,12,3,2,5,-4,4,20
8479316,Luke Kunin,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479316.png,50,2,3,5,-10,35,41
8485493,David Tomasek,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485493.png,22,3,2,5,-6,10,30
8483487,Rutger McGroarty,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483487.png,20,2,3,5,-1,2,34
8483395,Arshdeep Bains,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483395.png,28,1,4,5,-3,12,18
8483455,Isaac Howard,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483455.png,28,2,3,5,-6,12,33
8481726,Adam Edstrom,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481726.png,33,3,2,5,1,2,31
8482859,Zack Ostapchuk,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482859.png,45,3,2,5,-10,17,33
8475763,Kevin Hayes,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475763.png,25,3,2,5,-4,6,40
8477021,Alexander Kerfoot,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477021.png,22,2,3,5,-1,23,16
8482874,Jacob Melanson,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482874.png,32,2,3,5,-6,23,27
8478413,Jordan Greenway,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478413.png,33,1,4,5,-9,23,29
8479576,Vincent Desharnais,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479576.png,40,1,4,5,3,60,24
8480058,Pierre-Olivier Joseph,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480058.png,24,1,4,5,-12,4,18
8482090,Jack Finley,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482090.png,34,2,3,5,2,27,21
8477508,Curtis Lazar,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477508.png,38,3,2,5,-2,10,24
8479550,Tanner Laczynski,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479550.png,10,0,5,5,0,4,12
8479944,Zach Aston-Reese,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479944.png,26,1,4,5,-1,12,17
8480870,Bo Groulx,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480870.png,7,3,2,5,4,0,11
8482094,Daemon Hunt,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482094.png,29,0,5,5,-3,6,15
8483471,Brad Lambert,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483471.png,12,2,3,5,-2,2,10
8477365,Connor Clifton,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477365.png,38,2,3,5,0,42,24
8482103,Ozzy Wiesblatt,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482103.png,38,1,4,5,-6,38,24
8482715,Ryan Ufko,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482715.png,8,2,3,5,1,2,5
8483731,Alex Bump,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483731.png,8,2,2,4,2,2,12
8481077,John Leonard,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481077.png,11,2,2,4,-3,0,11
8477952,Robby Fabbri,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477952.png,19,1,3,4,-4,14,25
8480842,Filip Hallander,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480842.png,13,1,3,4,4,2,22
8481167,Brayden Pachal,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481167.png,32,0,4,4,2,43,24
8478841,Colton White,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478841.png,23,0,4,4,2,2,14
8475181,Nick Leddy,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475181.png,22,0,4,4,-11,6,11
8485512,Tim Washe,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485512.png,26,2,2,4,1,10,25
8483510,Elias Salomonsson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483510.png,26,1,3,4,-1,8,33
8480813,Joseph Veleno,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480813.png,51,2,2,4,-8,15,47
8484180,Samuel Honzek,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484180.png,18,2,2,4,1,2,22
8482896,Tyson Kozak,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482896.png,40,2,2,4,-3,2,27
8476958,Jaccob Slavin,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476958.png,29,0,4,4,5,4,45
8477149,Scott Sabourin,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477149.png,18,1,3,4,0,80,9
8476907,Mackenzie MacEachern,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476907.png,8,1,3,4,0,12,6
8482623,Josh Dunne,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482623.png,31,1,3,4,-5,36,27
8481655,Cole Schwindt,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481655.png,22,3,1,4,1,2,12
8483553,Marc Gatcomb,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483553.png,38,1,3,4,-4,6,39
8484797,Konsta Helenius,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484797.png,9,1,3,4,1,0,15
8484958,Maksim Tsyplakov,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484958.png,42,2,2,4,-13,6,36
8480879,Jacob Bernard-Docker,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480879.png,54,0,4,4,6,18,37
8480192,Johnathan Kovacevic,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480192.png,21,0,4,4,-5,28,24
8481600,Tobias Bjornfot,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481600.png,11,2,1,3,4,0,9
8482131,Donovan Sebrango,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482131.png,29,0,3,3,-10,60,20
8476856,Mathew Dumba,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476856.png,11,1,2,3,-5,11,7
8481569,Marshall Warren,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481569.png,8,0,3,3,0,4,7
8482107,Mike Benning,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482107.png,5,0,3,3,1,0,2
8477903,Garnet Hathaway,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477903.png,57,1,2,3,-9,59,28
8479981,Jonah Gadjovich,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479981.png,10,0,3,3,2,7,8
8481178,Egor Zamula,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481178.png,28,0,3,3,7,4,16
8479372,Josh Mahura,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479372.png,21,1,2,3,8,16,13
8480831,Alec Regula,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480831.png,29,0,3,3,-16,35,18
8471817,Ryan Reaves,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8471817.png,50,3,0,3,-12,37,25
8481491,Noah Philp,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481491.png,17,2,1,3,-7,4,14
8483398,Declan Carlile,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483398.png,38,1,2,3,5,23,29
8482861,Vincent Iorio,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482861.png,26,0,3,3,-4,12,15
8481704,Juuso Parssinen,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481704.png,19,2,1,3,4,8,15
8481535,Nils Hoglander,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481535.png,28,1,2,3,-3,8,26
8483476,Jonathan Lekkerimäki,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483476.png,13,2,1,3,-3,0,10
8480078,Filip Chytil,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480078.png,12,3,0,3,-7,6,24
8475790,Erik Gudbranson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475790.png,24,1,2,3,7,12,21
8484768,Zayne Parekh,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484768.png,24,0,3,3,-3,6,23
8482516,Matthew Kessel,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482516.png,27,2,1,3,3,10,16
8479368,Max Jones,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479368.png,12,2,1,3,0,7,16
8481609,Vladislav Kolyachonok,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481609.png,13,1,2,3,2,4,12
8482072,Jack Ahcan,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482072.png,9,0,2,2,3,0,5
8483447,Conor Geekie,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483447.png,11,0,2,2,-2,6,8
8481732,Andre Lee,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481732.png,7,1,1,2,-2,0,5
8481161,Jake Christiansen,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481161.png,35,0,2,2,-7,6,24
8474612,Travis Hamonic,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474612.png,25,0,2,2,-10,29,19
8481028,Martin Pospisil,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481028.png,15,1,1,2,-3,15,16
8482993,Avery Hayes,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482993.png,11,2,0,2,-6,12,19
8481070,Hugh McGing,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481070.png,3,1,1,2,0,0,4
8480876,Curtis Douglas,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480876.png,33,0,2,2,-1,94,19
8475752,Tyler Pitlick,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475752.png,32,2,0,2,-4,24,26
8479293,Brandon Tanev,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479293.png,46,0,2,2,-14,33,32
8480891,Michael Kesselring,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480891.png,32,0,2,2,-3,50,43
8475690,Chris Tanev,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475690.png,11,0,2,2,8,0,8
8480887,Jordan Harris,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480887.png,6,1,1,2,-1,0,10
8482877,Jaroslav Chmelar,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482877.png,15,2,0,2,-3,7,10
8480245,Olle Lycksell,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480245.png,7,1,1,2,-2,0,7
8480259,Ben Jones,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480259.png,26,1,1,2,-10,0,25
8479942,Dominik Shine,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479942.png,11,2,0,2,-1,7,8
8484203,Bradly Nadeau,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484203.png,8,2,0,2,-2,0,8
8478043,Sam Lafferty,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478043.png,24,1,1,2,0,14,6
8477938,Haydn Fleury,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477938.png,28,1,1,2,-15,6,21
8479402,Jake Bean,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479402.png,16,1,1,2,-7,16,16
8484150,Hunter Brzustewicz,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484150.png,22,1,1,2,-2,2,23
8477993,Justin Kirkland,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477993.png,20,1,1,2,1,2,11
8484428,Charles Alexis Legault,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484428.png,8,1,1,2,4,10,10
8482964,Arber Xhekaj,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482964.png,55,1,1,2,-6,108,36
8474090,Brendan Smith,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474090.png,15,0,2,2,-1,11,10
8479026,Philippe Myers,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479026.png,35,0,2,2,-9,18,37
8477996,Juho Lammikko,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477996.png,24,0,2,2,-4,4,15
8483728,Jared Davidson,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483728.png,10,0,1,1,-4,10,9
8475718,Justin Holl,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475718.png,4,0,1,1,3,4,2
8484135,Parker Ford,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484135.png,11,0,1,1,-2,4,7
8482118,Sam Colangelo,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482118.png,9,1,0,1,-3,4,7
8477320,Anton Blidh,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477320.png,4,0,1,1,1,0,4
8483699,Angus Booth,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483699.png,1,1,0,1,1,0,1
8483452,Hunter Haight,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483452.png,7,0,1,1,-3,0,8
8481014,Alexander Romanov,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481014.png,15,0,1,1,-7,6,17
8482785,Justin Robidas,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482785.png,2,0,1,1,0,0,2
8479718,Alex Barré-Boulet,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479718.png,1,0,1,1,0,0,0
8481560,Arthur Kaliyev,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481560.png,2,0,1,1,0,0,4
8479533,Joona Koppanen,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479533.png,10,0,1,1,-1,2,6
8480007,Jonas Rondbjerg,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480007.png,4,0,1,1,-2,0,6
8484938,Arttu Hyry,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484938.png,8,0,1,1,1,0,10
8483039,Tristen Nielsen,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483039.png,4,0,1,1,1,0,3
8481577,Philip Tomasino,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481577.png,9,0,1,1,-2,0,9
8484529,Connor Clattenburg,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484529.png,5,1,0,1,1,13,3
8478502,Dennis Gilbert,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478502.png,6,0,1,1,0,2,2
8482168,Maxim Groshev,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482168.png,2,0,1,1,1,0,1
8481599,Victor Soderstrom,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481599.png,8,0,1,1,3,0,8
8483756,Jared Wright,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483756.png,10,0,1,1,1,0,14
8479395,Dennis Cholowski,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479395.png,15,0,1,1,-5,2,10
8484794,Michael Brandsegg-Nygård,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484794.png,12,0,1,1,-5,2,17
8482206,Ethan Cardwell,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482206.png,7,1,0,1,-3,2,6
8482747,Brennan Othmann,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482747.png,17,1,0,1,-4,11,13
8482451,Mikael Pyyhtia,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482451.png,5,1,0,1,-1,0,6
8485405,Brady Martin,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485405.png,3,0,1,1,0,0,2
8483505,Matthew Poitras,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483505.png,3,1,0,1,1,4,8
8476952,Dominic Toninato,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476952.png,6,0,1,1,1,6,6
8476525,Colin Miller,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476525.png,15,0,1,1,-8,6,16
8479291,Kevin Rooney,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479291.png,1,1,0,1,1,0,1
8482641,Matt Kiersted,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482641.png,4,0,1,1,-1,0,4
8479339,Patrik Laine,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479339.png,5,0,1,1,-3,2,6
8480871,Adam Boqvist,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480871.png,21,0,1,1,-4,6,8
8483432,Luca Del Bel Belluz,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483432.png,13,0,1,1,-2,4,11
8477931,Tomas Nosek,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477931.png,9,0,1,1,-2,2,1
8483466,Kevin Korchinski,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483466.png,4,0,1,1,-1,2,3
8480825,Patrick Giles,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480825.png,3,0,1,1,1,0,2
8483930,Ivan Ivan,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483930.png,9,0,1,1,1,2,4
8478062,Dysin Mayo,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478062.png,3,0,1,1,1,0,5
8483472,Maveric Lamoureux,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483472.png,5,0,1,1,4,2,4
8477541,Dakota Mermis,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477541.png,11,1,0,1,-3,11,5
8485511,Quinn Hutson,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485511.png,4,1,0,1,-1,0,3
8484188,Theo Lindstein,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484188.png,6,0,1,1,1,2,6
8478452,Caleb Jones,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478452.png,7,0,1,1,1,0,5
