id,name,abbr,color,photo,gp,g,a,pts,plusMinus
8481161,Jake Christiansen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481161.png,35,0,2,2,-7
8475690,Chris Tanev,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475690.png,11,0,2,2,8
8481732,Andre Lee,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481732.png,7,1,1,2,-2
8480887,Jordan Harris,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480887.png,6,1,1,2,-1
8484203,Bradly Nadeau,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484203.png,8,2,0,2,-2
8474090,Brendan Smith,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474090.png,15,0,2,2,-1
8480245,Olle Lycksell,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480245.png,7,1,1,2,-2
8484428,Charles Alexis Legault,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484428.png,8,1,1,2,4
8477996,Juho Lammikko,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477996.png,24,0,2,2,-4
8481070,Hugh McGing,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481070.png,3,1,1,2,0
8479293,Brandon Tanev,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479293.png,46,0,2,2,-14
8477993,Justin Kirkland,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477993.png,20,1,1,2,1
8480876,Curtis Douglas,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480876.png,33,0,2,2,-1
8474612,Travis Hamonic,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474612.png,25,0,2,2,-10
8479026,Philippe Myers,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479026.png,35,0,2,2,-9
8477938,Haydn Fleury,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477938.png,28,1,1,2,-15
8479942,Dominik Shine,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479942.png,11,2,0,2,-1
8479291,Kevin Rooney,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479291.png,1,1,0,1,1
8481599,Victor Soderstrom,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481599.png,8,0,1,1,3
8476525,Colin Miller,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476525.png,15,0,1,1,-8
8484168,Oscar Fisker Molgaard,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484168.png,3,0,1,1,1
8484188,Theo Lindstein,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484188.png,6,0,1,1,1
8484386,Dmitri Simashev,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484386.png,25,0,1,1,-9
8483930,Ivan Ivan,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483930.png,9,0,1,1,1
8484529,Connor Clattenburg,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484529.png,5,1,0,1,1
8484403,Florian Xhekaj,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484403.png,5,0,1,1,-1
8482168,Maxim Groshev,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482168.png,2,0,1,1,1
8484135,Parker Ford,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484135.png,11,0,1,1,-2
8479362,Riley Tufte,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479362.png,4,1,0,1,-1
8485511,Quinn Hutson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8485511.png,4,1,0,1,-1
8483531,Brian Halonen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483531.png,9,1,0,1,-1
8483424,Owen Beck,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483424.png,15,1,0,1,4
8480007,Jonas Rondbjerg,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480007.png,4,0,1,1,-2
8481065,Angus Crookshank,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481065.png,8,1,0,1,1
8482785,Justin Robidas,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482785.png,2,0,1,1,0
8481577,Philip Tomasino,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481577.png,9,0,1,1,-2
8483728,Jared Davidson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483728.png,10,0,1,1,-4
8483452,Hunter Haight,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483452.png,7,0,1,1,-3
8482460,Matt Rempe,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482460.png,26,1,0,1,-4
8482206,Ethan Cardwell,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482206.png,7,1,0,1,-3
8484873,Cole Hutson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484873.png,2,1,0,1,0
8481560,Arthur Kaliyev,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481560.png,2,0,1,1,0
8477979,Nicolas Aube-Kubel,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477979.png,4,0,1,1,1
8483039,Tristen Nielsen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483039.png,4,0,1,1,1
8483448,Isaiah George,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483448.png,2,0,1,1,0
8477320,Anton Blidh,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477320.png,4,0,1,1,1
8480825,Patrick Giles,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480825.png,3,0,1,1,1
8478062,Dysin Mayo,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478062.png,3,0,1,1,1
8477463,Steven Santini,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477463.png,10,0,1,1,1
8479533,Joona Koppanen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479533.png,10,0,1,1,-1
8481014,Alexander Romanov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481014.png,15,0,1,1,-7
8479395,Dennis Cholowski,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479395.png,15,0,1,1,-5
8479718,Alex Barré-Boulet,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479718.png,1,0,1,1,0
8483466,Kevin Korchinski,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483466.png,4,0,1,1,-1
8484262,Travis Mitchell,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484262.png,9,1,0,1,0
8483432,Luca Del Bel Belluz,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483432.png,13,0,1,1,-2
8483756,Jared Wright,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483756.png,10,0,1,1,1
8479339,Patrik Laine,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479339.png,5,0,1,1,-3
8477435,Ryan Graves,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477435.png,19,1,0,1,-2
8482451,Mikael Pyyhtia,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482451.png,5,1,0,1,-1
8484938,Arttu Hyry,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484938.png,8,0,1,1,1
8479387,Keaton Middleton,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479387.png,3,0,1,1,-1
8478502,Dennis Gilbert,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478502.png,6,0,1,1,0
8476952,Dominic Toninato,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476952.png,6,0,1,1,1
8485405,Brady Martin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8485405.png,3,0,1,1,0
8482153,Brendan Brisson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482153.png,3,0,1,1,-1
8482118,Sam Colangelo,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482118.png,9,1,0,1,-3
8480871,Adam Boqvist,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480871.png,21,0,1,1,-4
8477931,Tomas Nosek,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477931.png,9,0,1,1,-2
8483505,Matthew Poitras,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483505.png,3,1,0,1,1
8483699,Angus Booth,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483699.png,1,1,0,1,1
8475718,Justin Holl,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475718.png,4,0,1,1,3
8484839,Harrison Brunicke,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484839.png,9,1,0,1,-4
8482742,Zachary L'Heureux,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482742.png,12,1,0,1,3
8477541,Dakota Mermis,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477541.png,11,1,0,1,-3
8484794,Michael Brandsegg-Nygård,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484794.png,12,0,1,1,-5
8479644,Matt Luff,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479644.png,5,1,0,1,-2
8482747,Brennan Othmann,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482747.png,17,1,0,1,-4
8478452,Caleb Jones,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478452.png,7,0,1,1,1
8477073,Kurtis MacDermid,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477073.png,17,0,1,1,-4
8483472,Maveric Lamoureux,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483472.png,5,0,1,1,4
8481594,Nathan Légaré,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481594.png,1,0,0,0,0
8474149,Evgenii Dadonov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8474149.png,18,0,0,0,-4
8481562,Domenick Fensore,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481562.png,1,0,0,0,-2
8483491,Ivan Miroshnichenko,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483491.png,4,0,0,0,1
8481712,Matej Blümel,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481712.png,4,0,0,0,-3
8481715,Hunter Skinner,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481715.png,1,0,0,0,1
8484214,Luca Pinelli,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484214.png,3,0,0,0,-1
8482766,William Stromgren,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482766.png,3,0,0,0,-1
8480874,Adam Ginning,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480874.png,5,0,0,0,0
8483766,David Spacek,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483766.png,2,0,0,0,-1
8481848,Jacob Gaucher,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481848.png,3,0,0,0,-1
8483433,Jack Devine,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483433.png,6,0,0,0,-3
8479421,Jacob Moverare,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479421.png,15,0,0,0,-4
8482132,Brett Berard,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482132.png,13,0,0,0,-1
8482698,Tristan Broz,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482698.png,1,0,0,0,-1
8484255,Jason Polin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484255.png,3,0,0,0,1
8479543,Michael Pezzetta,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479543.png,2,0,0,0,-1
8483465,Joakim Kemell,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483465.png,5,0,0,0,1
8484821,Sam Morton,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484821.png,3,0,0,0,-1
8477401,John Hayden,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477401.png,3,0,0,0,-1
8482162,Roby Jarventie,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482162.png,1,0,0,0,0
8477034,Jaycob Megna,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477034.png,4,0,0,0,-5
8483460,David Jiricek,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483460.png,25,0,0,0,0
8483546,Marshall Rifai,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483546.png,1,0,0,0,0
8482787,Nikita Chibrikov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482787.png,8,0,0,0,0
8475795,Dylan McIlrath,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475795.png,12,0,0,0,-1
8485385,Braeden Cootes,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8485385.png,3,0,0,0,-2
8483567,Georgii Merkulov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483567.png,1,0,0,0,-1
8478147,Bokondji Imama,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478147.png,2,0,0,0,0
8476988,Matthew Benning,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476988.png,1,0,0,0,0
8483675,Kenny Connors,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483675.png,2,0,0,0,-1
8485251,Kai Uchacz,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8485251.png,3,0,0,0,-1
8482496,Nils Aman,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482496.png,2,0,0,0,0
8482781,Carson Lambos,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482781.png,1,0,0,0,1
8475762,Derek Forbort,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475762.png,2,0,0,0,0
8482070,Mitchell Chaffee,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482070.png,7,0,0,0,0
8482673,Xavier Bourgault,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482673.png,2,0,0,0,-1
8483463,Aleksanteri Kaskimaki,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483463.png,5,0,0,0,-6
8481591,Samuel Poulin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481591.png,2,0,0,0,-2
8480828,Michael Callahan,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480828.png,5,0,0,0,-1
8475413,Justin Dowling,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475413.png,2,0,0,0,-1
8477971,Andreas Englund,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477971.png,3,0,0,0,-1
8481518,Nolan Foote,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481518.png,2,0,0,0,-2
8483526,Danil Zhilkin,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483526.png,4,0,0,0,2
8481564,Ryan Johnson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481564.png,3,0,0,0,0
8482192,Isaak Phillips,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482192.png,3,0,0,0,0
8482624,Daniil Miromanov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482624.png,1,0,0,0,0
8480021,Jack Studnicka,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480021.png,18,0,0,0,-6
8476979,Erik Gustafsson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476979.png,2,0,0,0,-2
8481567,Henry Thrun,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481567.png,4,0,0,0,-1
8482807,Ethan Del Mastro,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482807.png,8,0,0,0,-5
8482479,Trevor Kuntar,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482479.png,1,0,0,0,-1
8478211,Dryden Hunt,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478211.png,3,0,0,0,-3
8484287,Cole McWard,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484287.png,3,0,0,0,1
8484779,Jett Luchanko,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484779.png,4,0,0,0,-3
8482067,Connor Mackey,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482067.png,1,0,0,0,-2
8481547,Simon Lundmark,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481547.png,1,0,0,0,1
8475179,Dmitry Kulikov,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475179.png,12,0,0,0,-3
8482941,Shane Lachance,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482941.png,1,0,0,0,0
8481572,Ville Heinola,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481572.png,3,0,0,0,0
8482652,Walker Duehr,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482652.png,3,0,0,0,-1
8482209,Rory Kerins,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482209.png,2,0,0,0,-1
8480326,Sheldon Dries,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8480326.png,5,0,0,0,0
8479383,Boris Katchouk,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479383.png,3,0,0,0,0
8483429,Seamus Casey,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483429.png,2,0,0,0,-3
8479388,Riley Stillman,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479388.png,4,0,0,0,1
8475461,Andrew Agozzino,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475461.png,2,0,0,0,0
8483686,Adam Engstrom,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483686.png,11,0,0,0,3
8481592,Jakob Pelletier,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481592.png,2,0,0,0,0
8481517,Brett Leason,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481517.png,6,0,0,0,-2
8479941,Justin Danforth,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479941.png,4,0,0,0,-2
8481534,Raphael Lavoie,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8481534.png,1,0,0,0,0
8478967,Lane Pederson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478967.png,5,0,0,0,0
8478173,Hayden Hodgson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8478173.png,9,0,0,0,-1
8482749,Joshua Roy,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482749.png,3,0,0,0,0
8476391,T.J. Tynan,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476391.png,1,0,0,0,1
8483768,Victor Mancini,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483768.png,19,0,0,0,-11
8482953,Taylor Makar,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482953.png,12,0,0,0,0
8482167,Bogdan Trineyev,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482167.png,2,0,0,0,0
8479772,Zack MacEwen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479772.png,3,0,0,0,0
8483503,Owen Pickering,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483503.png,4,0,0,0,-3
8476425,Joseph LaBate,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8476425.png,1,0,0,0,-1
8483841,Xavier Parent,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8483841.png,5,0,0,0,-1
8477419,Mason Geertsen,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8477419.png,5,0,0,0,-1
8475253,Garrett Wilson,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8475253.png,2,0,0,0,-1
8484933,Mikulas Hovorka,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484933.png,1,0,0,0,-3
8482804,Ty Murchison,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8482804.png,3,0,0,0,1
8484901,Jacob Quillan,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8484901.png,13,0,0,0,-3
8479639,Dylan Coghlan,NHL,#333,https://assets.nhle.com/mugs/nhl/latest/8479639.png,3,0,0,0,1
